Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
,10,618,618,,
,14,619,619,,
,15,620,620,,
,17,621,621,,
,7,622,622,,
,10,623,623,,
,11,624,624,,
,8,625,625,,
,8,626,626,,
,9,627,627,,
,11,628,628,,
,16,629,629,,
,15,630,630,,
,13,631,631,,
,12,632,632,,
,12,633,633,,
,12,634,634,,
,10,635,635,,
,11,636,636,,
,13,637,637,,
,13,638,638,,
,14,639,639,,
,9,640,640,,
,8,641,641,,
,13,642,642,,
,16,643,643,,
,17,644,644,,
,14,645,645,,
,12,646,646,,
,8,647,647,,
,15,648,648,,
,13,649,649,,
,10,650,650,,
,12,651,651,,
,19,652,652,,
,14,653,653,,
,10,654,654,,
,6,655,655,,
,10,656,656,,
,18,657,657,,
,12,658,658,,
,11,659,659,,
,15,660,660,,
,17,661,661,,
,15,662,662,,
,17,663,663,,
,19,664,664,,
,11,665,665,,
,16,666,666,,
,17,667,667,,
,18,668,668,,
,13,669,669,,
,14,670,670,,
,19,671,671,,
,15,672,672,,
,17,673,673,,
,13,674,674,,
,20,675,675,,
,26,676,676,,
,22,677,677,,
,21,678,678,,
,18,679,679,,
,24,680,680,,
,23,681,681,,
,31,682,682,,
,26,683,683,,
,19,684,684,,
,28,685,685,,
,32,686,686,,
,25,687,687,,
,34,688,688,,
,32,689,689,,
,33,690,690,,
,33,691,691,,
,34,692,692,,
,50,693,693,,
,39,694,694,,
,37,695,695,,
,33,696,696,,
,47,697,697,,
,57,698,698,,
,46,699,699,,
,49,700,700,,
,50,701,701,,
,60,702,702,,
,62,703,703,,
,67,704,704,,
,58,705,705,,
,65,706,706,,
,57,707,707,,
,63,708,708,,
,58,709,709,,
,76,710,710,,
,92,711,711,,
,71,712,712,,
,83,713,713,,
,84,714,714,,
,95,715,715,,
,84,716,716,,
,86,717,717,,
,92,718,718,,
,78,719,719,,
,93,720,720,,
,97,721,721,,
,95,722,722,,
,102,723,723,,
,105,724,724,,
,88,725,725,,
,96,726,726,,
,91,727,727,,
,95,728,728,,
,87,729,729,,
,90,730,730,,
,111,731,731,,
,102,732,732,,
,88,733,733,,
,123,734,734,,
,104,735,735,,
,102,736,736,,
,90,737,737,,
,98,738,738,,
,106,739,739,,
,100,740,740,,
,86,741,741,,
,80,742,742,,
,109,743,743,,
,100,744,744,,
,90,745,745,,
,80,746,746,,
,79,747,747,,
,65,748,748,,
,72,749,749,,
,69,750,750,,
,51,751,751,,
,65,752,752,,
,54,753,753,,
,77,754,754,,
,55,755,755,,
,61,756,756,,
,54,757,757,,
,48,758,758,,
,45,759,759,,
,54,760,760,,
,33,761,761,,
,29,762,762,,
,48,763,763,,
,36,764,764,,
,31,765,765,,
,40,766,766,,
,42,767,767,,
,31,768,768,,
,30,769,769,,
,27,770,770,,
,25,771,771,,
,19,772,772,,
,16,773,773,,
,18,774,774,,
,15,775,775,,
,19,776,776,,
,17,777,777,,
,16,778,778,,
,14,779,779,,
,16,780,780,,
,15,781,781,,
,14,782,782,,
,10,783,783,,
,13,784,784,,
,12,785,785,,
,13,786,786,,
,6,787,787,,
,8,788,788,,
,14,789,789,,
,11,790,790,,
,10,791,791,,
,7,792,792,,
,13,793,793,,
,10,794,794,,
,13,795,795,,
,7,796,796,,
,8,797,797,,
,7,798,798,,
,6,799,799,,
,2,800,800,,
,8,801,801,,
,9,802,802,,
,13,803,803,,
,6,804,804,,
,12,805,805,,
,9,806,806,,
,3,807,807,,
,7,808,808,,
,3,809,809,,
,4,810,810,,
,9,811,811,,
,10,812,812,,
,8,813,813,,
,6,814,814,,
,7,815,815,,
,6,816,816,,
,6,817,817,,
,9,818,818,,
,3,819,819,,
,9,820,820,,
,9,821,821,,
,7,822,822,,
,7,823,823,,
,7,824,824,,
,3,825,825,,
,14,826,826,,
,2,827,827,,
,4,828,828,,
,5,829,829,,
,2,830,830,,
,12,831,831,,
,9,832,832,,
,8,833,833,,
,11,834,834,,
,7,835,835,,
,5,836,836,,
,3,837,837,,
,5,838,838,,
,7,839,839,,
,8,840,840,,
,4,841,841,,
,4,842,842,,
,4,843,843,,
,7,844,844,,
,7,845,845,,
,4,846,846,,
,10,847,847,,
,7,848,848,,
,8,849,849,,
,4,850,850,,
,7,851,851,,
,9,852,852,,
,6,853,853,,
,7,854,854,,
,3,855,855,,
,4,856,856,,
,7,857,857,,
,6,858,858,,
,5,859,859,,
,5,860,860,,
,7,861,861,,
,5,862,862,,
,6,863,863,,
,4,864,864,,
,6,865,865,,
,5,866,866,,
,5,867,867,,
,9,868,868,,
,6,869,869,,
,7,870,870,,
,1,871,871,,
,7,872,872,,
,4,873,873,,
,8,874,874,,
,2,875,875,,
,6,876,876,,
,2,877,877,,
,6,878,878,,
,4,879,879,,
,7,880,880,,
,10,881,881,,
,4,882,882,,
,9,883,883,,
,3,884,884,,
,4,885,885,,
,6,886,886,,
,3,887,887,,
,6,888,888,,
,9,889,889,,
,8,890,890,,
,6,891,891,,
,5,892,892,,
,3,893,893,,
,3,894,894,,
,7,895,895,,
,6,896,896,,
,4,897,897,,
,7,898,898,,
,6,899,899,,
,4,900,900,,
,7,901,901,,
,6,902,902,,
,6,903,903,,
,6,904,904,,
,4,905,905,,
,12,906,906,,
,8,907,907,,
,6,908,908,,
,8,909,909,,
,6,910,910,,
,8,911,911,,
,3,912,912,,
,4,913,913,,
,6,914,914,,
,10,915,915,,
,3,916,916,,
,8,917,917,,
,6,918,918,,
,6,919,919,,
,9,920,920,,
,5,921,921,,
,7,922,922,,
,1,923,923,,
,3,924,924,,
,5,925,925,,
,5,926,926,,
,5,927,927,,
,8,928,928,,
,6,929,929,,
,3,930,930,,
,4,931,931,,
,3,932,932,,
,8,933,933,,
,9,934,934,,
,3,935,935,,
,3,936,936,,
,7,937,937,,
,5,938,938,,
,4,939,939,,
,4,940,940,,
,4,941,941,,
,7,942,942,,
,10,943,943,,
,3,944,944,,
,7,945,945,,
,4,946,946,,
,2,947,947,,
,9,948,948,,
,5,949,949,,
,3,950,950,,
,5,951,951,,
,5,952,952,,
,6,953,953,,
,2,954,954,,
,4,955,955,,
,7,956,956,,
,8,957,957,,
,3,958,958,,
,10,959,959,,
,4,960,960,,
,8,961,961,,
,4,962,962,,
,9,963,963,,
,7,964,964,,
,5,965,965,,
,4,966,966,,
,7,967,967,,
,6,968,968,,
,3,969,969,,
,5,970,970,,
,2,971,971,,
,9,972,972,,
,2,973,973,,
,7,974,974,,
,10,975,975,,
,4,976,976,,
,1,977,977,,
,5,978,978,,
,4,979,979,,
,2,980,980,,
,6,981,981,,
,4,982,982,,
,14,983,983,,
,8,984,984,,
,7,985,985,,
,8,986,986,,
,6,987,987,,
,1,988,988,,
,6,989,989,,
,4,990,990,,
,4,991,991,,
,7,992,992,,
,7,993,993,,
,7,994,994,,
,3,995,995,,
,5,996,996,,
,4,997,997,,
,4,998,998,,
,2,999,999,,
,6,1000,1000,,
,5,1001,1001,,
,4,1002,1002,,
,4,1003,1003,,
,2,1004,1004,,
,7,1005,1005,,
,4,1006,1006,,
,3,1007,1007,,
,4,1008,1008,,
,3,1009,1009,,
,8,1010,1010,,
,8,1011,1011,,
,5,1012,1012,,
,4,1013,1013,,
,4,1014,1014,,
,4,1015,1015,,
,8,1016,1016,,
,2,1017,1017,,
,4,1018,1018,,
,6,1019,1019,,
,5,1020,1020,,
,3,1021,1021,,
,5,1022,1022,,
,4,1023,1023,,
,5,1024,1024,,
,2,1025,1025,,
,1,1026,1026,,
,12,1027,1027,,
,5,1028,1028,,
,6,1029,1029,,
,11,1030,1030,,
,7,1031,1031,,
,8,1032,1032,,
,5,1033,1033,,
,10,1034,1034,,
,7,1035,1035,,
,4,1036,1036,,
,3,1037,1037,,
,6,1038,1038,,
,6,1039,1039,,
,3,1040,1040,,
,4,1041,1041,,
,4,1042,1042,,
,6,1043,1043,,
,8,1044,1044,,
,7,1045,1045,,
,3,1046,1046,,
,5,1047,1047,,
,7,1048,1048,,
,5,1049,1049,,
,2,1050,1050,,
,9,1051,1051,,
,5,1052,1052,,
,4,1053,1053,,
,9,1054,1054,,
,6,1055,1055,,
,6,1056,1056,,
,7,1057,1057,,
,5,1058,1058,,
,8,1059,1059,,
,4,1060,1060,,
,1,1061,1061,,
,1,1062,1062,,
,5,1063,1063,,
,4,1064,1064,,
,6,1065,1065,,
,7,1066,1066,,
,8,1067,1067,,
,12,1068,1068,,
,5,1069,1069,,
,6,1070,1070,,
,10,1071,1071,,
,8,1072,1072,,
,14,1073,1073,,
,6,1074,1074,,
,9,1075,1075,,
,6,1076,1076,,
,7,1077,1077,,
,7,1078,1078,,
,4,1079,1079,,
,6,1080,1080,,
,9,1081,1081,,
,2,1082,1082,,
,6,1083,1083,,
,2,1084,1084,,
,6,1085,1085,,
,10,1086,1086,,
,6,1087,1087,,
,8,1088,1088,,
,2,1089,1089,,
,4,1090,1090,,
,4,1091,1091,,
,6,1092,1092,,
,7,1093,1093,,
,0,1094,1094,,
,3,1095,1095,,
,3,1096,1096,,
,8,1097,1097,,
,6,1098,1098,,
,7,1099,1099,,
,1,1100,1100,,
,12,1101,1101,,
,3,1102,1102,,
,3,1103,1103,,
,5,1104,1104,,
,11,1105,1105,,
,5,1106,1106,,
,6,1107,1107,,
,5,1108,1108,,
,6,1109,1109,,
,4,1110,1110,,
,3,1111,1111,,
,8,1112,1112,,
,3,1113,1113,,
,2,1114,1114,,
,8,1115,1115,,
,8,1116,1116,,
,7,1117,1117,,
,4,1118,1118,,
,6,1119,1119,,
,7,1120,1120,,
,8,1121,1121,,
,4,1122,1122,,
,4,1123,1123,,
,12,1124,1124,,
,6,1125,1125,,
,7,1126,1126,,
,7,1127,1127,,
,5,1128,1128,,
,6,1129,1129,,
,4,1130,1130,,
,5,1131,1131,,
,8,1132,1132,,
,5,1133,1133,,
,4,1134,1134,,
,9,1135,1135,,
,2,1136,1136,,
,7,1137,1137,,
,4,1138,1138,,
,6,1139,1139,,
,5,1140,1140,,
,4,1141,1141,,
,5,1142,1142,,
,3,1143,1143,,
,4,1144,1144,,
,4,1145,1145,,
,4,1146,1146,,
,5,1147,1147,,
,6,1148,1148,,
,3,1149,1149,,
,6,1150,1150,,
,5,1151,1151,,
,8,1152,1152,,
,7,1153,1153,,
,8,1154,1154,,
,5,1155,1155,,
,4,1156,1156,,
,7,1157,1157,,
,3,1158,1158,,
,5,1159,1159,,
,10,1160,1160,,
,5,1161,1161,,
,5,1162,1162,,
,8,1163,1163,,
,5,1164,1164,,
,4,1165,1165,,
,13,1166,1166,,
,7,1167,1167,,
,8,1168,1168,,
,5,1169,1169,,
,5,1170,1170,,
,5,1171,1171,,
,3,1172,1172,,
,2,1173,1173,,
,11,1174,1174,,
,8,1175,1175,,
,6,1176,1176,,
,10,1177,1177,,
,4,1178,1178,,
,7,1179,1179,,
,7,1180,1180,,
,8,1181,1181,,
,5,1182,1182,,
,6,1183,1183,,
,2,1184,1184,,
,7,1185,1185,,
,6,1186,1186,,
,5,1187,1187,,
,7,1188,1188,,
,4,1189,1189,,
,8,1190,1190,,
,7,1191,1191,,
,4,1192,1192,,
